0.0000	0.0000	0.0000	0.0000	0.0000
22.0470	21.8850	22.2828	21.9449	21.4092
44.2976	44.2776	44.0991	43.8543	43.2948
66.6652	66.3090	66.3062	65.8572	65.1748
88.8522	88.5087	88.5472	88.2080	87.2617
111.1945	110.9487	110.5910	109.7301	109.0053
133.5153	132.8892	132.8064	131.7605	130.8461
155.6421	155.1415	155.0332	153.9496	152.9166
178.3741	177.4103	177.4028	176.1551	174.7719
200.4529	199.8061	199.6742	198.1164	196.8527
222.8151	222.0952	222.0072	220.4186	219.0341
