0.0000	0.0000	0.0000	0.0000	0.0000
9.7651	9.5051	9.6524	9.5949	9.5051
19.6363	19.2269	19.2970	19.2422	19.2269
29.5901	29.0485	28.9897	28.9152	29.0485
39.3377	38.6671	38.5825	38.5140	38.6671
49.1933	48.3501	48.4851	48.3802	48.3501
59.1535	58.1590	58.1062	57.9401	58.1590
68.9275	67.8972	67.8732	67.6869	67.8972
78.8736	77.6449	77.6434	77.4325	77.6449
88.6879	87.3540	87.3586	87.0157	87.3540
98.6506	97.2660	97.1543	96.9778	97.2660
